Customer_ID,Age,Gender,Income,Spending_Score,Membership_Years,Purchase_Amount,Payment_Method,City,Loyalty_Status,Online_Visits_Last_Year,Age_Group,Product_Category_Books,Product_Category_Clothing,Product_Category_Electronics,Product_Category_Furniture,Product_Category_Groceries,Income_per_Year,Income_Zscore,Age_Category,Total_Spent,High_Spender
227918,64,0,0.4324714180197113,-0.42630190373641075,4,794.84,Debit Card,Phoenix,Bronze,48,Senior_Adult,0,1,0,0,0,0.15827059430612297,0.4324714180197113,Senior,3179.36,False
176172,65,1,-0.11305190876125992,1.213963179377495,7,1569.62,PayPal,Chicago,Silver,63,Senior_Adult,0,0,0,0,1,0.06805993860911175,-0.11305190876125992,Senior,10987.34,True
294427,72,2,0.38649903266192503,1.0109777044806372,1,993.19,Other,Phoenix,Bronze,77,Elder,0,0,0,0,1,0.6198800766458369,0.38649903266192503,Senior,993.19,False
963828,52,0,0.21244734560839906,0.1691221559610382,1,976.15,Debit Card,Chicago,Platinum,28,Senior_Adult,1,0,0,0,0,0.569896098855277,0.21244734560839906,Adult,976.15,False
578966,33,1,-1.4840008686404802,-1.1688014040170216,2,1924.81,Credit Card,Houston,Silver,28,Young_Adult,0,1,0,0,0,0.041355955322357335,-1.4840008686404802,Adult,3849.62,True
224645,76,0,0.15263057864731908,0.5750931057547537,11,482.62,Other,Chicago,Silver,95,Elder,1,0,0,0,0,0.05024708941259057,0.15263057864731908,Senior,5308.82,False
836496,72,0,1.6319482070665388,0.2556580689433828,1,1593.23,Debit Card,Phoenix,Silver,61,Elder,0,0,1,0,0,0.9775468417692732,1.6319482070665388,Senior,1593.23,True
186126,67,1,-0.5479008580810404,-0.012140311973173366,15,22.59,Credit Card,New York,Silver,15,Elder,0,0,0,1,0,0.023436007529519066,-0.5479008580810404,Senior,338.85,False
617567,48,0,-1.6465606817085772,-0.9779238346403273,2,1679.62,Debit Card,Chicago,Silver,60,Adult,0,0,0,1,0,0.018014078482247953,-1.6465606817085772,Adult,3359.24,True
592494,22,2,1.6374774381541337,0.4205392529385496,9,851.64,PayPal,Phoenix,Silver,62,Young_Adult,0,0,0,0,1,0.1087927467170908,1.6374774381541337,Young,7664.76,False
622622,18,2,0.04859323425767064,1.009197130139437,14,269.83,Debit Card,Houston,Bronze,23,Child,0,0,0,0,1,0.03734576071251085,0.04859323425767064,Young,3777.62,False
870757,61,1,-1.3730764324716898,-0.9376828545291959,17,85.6,Debit Card,Phoenix,Gold,64,Senior_Adult,1,0,0,0,0,0.006739239522193319,-1.3730764324716898,Senior,1455.1999999999998,False
154510,32,2,-1.0956684268383188,-1.7546103622719877,8,680.67,Bank Transfer,Houston,Silver,44,Young_Adult,0,0,1,0,0,0.02427910087071556,-1.0956684268383188,Adult,5445.36,False
683804,34,1,1.6368288920367975,-1.5142328262099196,14,1406.41,Debit Card,Phoenix,Silver,97,Young_Adult,1,0,0,0,0,0.06992489083369864,1.6368288920367975,Adult,19689.74,False
931278,54,2,0.7818642009933254,-0.31127680129485824,1,907.0,Other,Houston,Bronze,93,Senior_Adult,0,0,1,0,0,0.7334206238682278,0.7818642009933254,Adult,907.0,False
565844,63,2,-0.07701970627456549,0.9080605075592479,15,508.79,PayPal,Phoenix,Bronze,26,Senior_Adult,0,0,0,1,0,0.03245115064871979,-0.07701970627456549,Senior,7631.85,False
263945,57,0,1.157309539009973,0.16947827082927822,13,241.07,PayPal,Chicago,Silver,86,Senior_Adult,0,0,0,0,1,0.06471081657488405,1.157309539009973,Adult,3133.91,False
596051,62,2,-1.2868976802791208,1.2435207134414232,6,1361.63,Other,Houston,Silver,31,Senior_Adult,0,1,0,0,0,0.023219298997830446,-1.2868976802791208,Senior,8169.780000000001,False
204032,25,2,-0.6552815153308175,-1.413808433366211,9,1975.98,PayPal,Phoenix,Bronze,57,Young_Adult,0,0,0,0,1,0.035633627817698174,-0.6552815153308175,Young,17783.82,True
637280,66,2,0.00292958060032868,0.7097045259495114,2,1921.98,Credit Card,Chicago,Platinum,28,Elder,0,0,0,0,1,0.2548635053184208,0.00292958060032868,Senior,3843.96,True
792667,47,0,0.14959669597564537,-0.04525899471950275,11,630.84,Credit Card,Chicago,Gold,89,Adult,1,0,0,0,0,0.050167883304520405,0.14959669597564537,Adult,6939.240000000001,False
755100,22,0,-1.1573065012856172,0.661629018737098,5,1945.9,Other,Los Angeles,Gold,34,Young_Adult,0,0,0,1,0,0.03530633010164449,-1.1573065012856172,Young,9729.5,True
580697,67,0,-0.9763869308732258,1.6979232853157917,3,977.56,Credit Card,Los Angeles,Platinum,58,Elder,0,1,0,0,0,0.07616264657145612,-0.9763869308732258,Senior,2932.68,False
614242,71,1,0.694220370199666,0.27453215696010813,6,1936.13,Bank Transfer,Chicago,Platinum,69,Elder,0,0,0,1,0,0.11804186034149622,0.694220370199666,Senior,11616.78,True
533658,49,1,1.6529185633484134,-0.06805034628686923,12,695.58,Bank Transfer,Chicago,Platinum,9,Adult,0,0,0,0,1,0.0819640905260684,1.6529185633484134,Adult,8346.960000000001,False
588240,41,0,0.10343467112312893,-0.8012908599932371,4,1131.48,Credit Card,Los Angeles,Silver,86,Adult,0,0,1,0,0,0.13464748882582528,0.10343467112312893,Adult,4525.92,False
809056,37,1,0.5031077642565428,1.291952335522077,8,1551.92,Bank Transfer,Los Angeles,Platinum,87,Adult,0,0,0,1,0,0.08167095597177082,0.5031077642565428,Adult,12415.36,True
199430,74,2,1.6651871560010227,1.6861714946638686,10,426.95,Credit Card,Phoenix,Silver,87,Elder,0,0,0,0,1,0.09870923676613139,1.6651871560010227,Senior,4269.5,False
660189,71,1,-1.1904186746462768,0.18016171687648141,9,176.23,Bank Transfer,Los Angeles,Gold,72,Elder,0,0,0,1,0,0.01855805909891272,-1.1904186746462768,Senior,1586.07,False
665027,43,0,-1.2087497939821588,-1.0836899505076374,7,721.51,Other,New York,Platinum,90,Adult,0,0,1,0,0,0.02310831722814129,-1.2087497939821588,Adult,5050.57,False
211903,21,0,-0.20086861533740746,1.5412327432901476,11,19.33,Credit Card,Houston,Platinum,49,Young_Adult,0,0,1,0,0,0.041018223832887245,-0.20086861533740746,Young,212.63,False
518268,61,1,0.33846296447843177,0.021690600509636337,11,1719.95,PayPal,Los Angeles,Gold,39,Senior_Adult,1,0,0,0,0,0.05509864816682355,0.33846296447843177,Senior,18919.45,True
468689,45,2,-0.7938433758374567,-0.6310679529744688,18,347.27,Credit Card,New York,Platinum,21,Adult,0,1,0,0,0,0.015606144616222811,-0.7938433758374567,Adult,6250.86,False
713359,64,1,-0.38479762134112094,0.9742978730519067,16,713.38,Bank Transfer,Phoenix,Platinum,52,Senior_Adult,0,0,0,1,0,0.02489874540333091,-0.38479762134112094,Senior,11414.08,False
363643,44,1,-1.7605633545376798,-0.13001433336064666,5,1415.94,Credit Card,Phoenix,Platinum,57,Adult,0,1,0,0,0,0.0006577982024033813,-1.7605633545376798,Adult,7079.700000000001,False
490715,52,0,-0.5713522437746305,0.7951720943271359,16,1191.2,Credit Card,Los Angeles,Silver,83,Senior_Adult,0,1,0,0,0,0.021550335563738553,-0.5713522437746305,Adult,19059.2,False
476995,25,1,1.3698353426333454,1.5490672703914299,9,682.75,PayPal,Phoenix,Silver,39,Young_Adult,0,0,1,0,0,0.10025261655690715,1.3698353426333454,Young,6144.75,False
244621,62,0,1.1600916167540223,0.2773810759060289,7,610.47,Credit Card,Los Angeles,Silver,71,Senior_Adult,0,0,0,1,0,0.1202913670845432,1.1600916167540223,Senior,4273.29,False
808918,29,2,1.0822175377570014,1.2588336527757473,15,677.31,Credit Card,Chicago,Bronze,55,Young_Adult,0,0,0,1,0,0.054645051644671025,1.0822175377570014,Young,10159.65,False
857513,74,0,0.6078799180327691,-0.6499420409911942,8,327.96,PayPal,Los Angeles,Bronze,23,Elder,0,1,0,0,0,0.08543200038914661,0.6078799180327691,Senior,2623.68,False
398648,21,1,-0.6582368181013597,1.0893229754934595,2,1166.98,PayPal,Chicago,Platinum,94,Young_Adult,0,0,1,0,0,0.15992697483134055,-0.6582368181013597,Young,2333.96,False
187087,33,2,-0.31020538825934313,-0.019974839074455547,18,1107.57,PayPal,Phoenix,Bronze,76,Young_Adult,0,0,0,0,1,0.023322291353695887,-0.31020538825934313,Adult,19936.26,False
222985,67,1,1.472429261550216,-0.6794995750551227,11,868.5,PayPal,Chicago,Gold,30,Elder,0,0,0,1,0,0.08470330556256739,1.472429261550216,Senior,9553.5,False
638964,19,0,-0.3092275050452662,0.8934597979614038,3,1455.45,Bank Transfer,Phoenix,Silver,22,Young_Adult,0,1,0,0,0,0.1400273572748771,-0.3092275050452662,Young,4366.35,False
610002,45,0,0.0749964302817522,-0.1147013940263223,6,501.75,Other,Houston,Silver,98,Adult,0,0,0,0,1,0.08840384860658597,0.0749964302817522,Adult,3010.5,False
209802,57,2,0.20012671559904022,1.6843909203226681,13,691.64,Credit Card,Chicago,Gold,39,Senior_Adult,1,0,0,0,0,0.043565990267245516,0.20012671559904022,Adult,8991.32,False
885434,31,1,0.8835130656325907,0.09433803363061692,18,23.88,Bank Transfer,Chicago,Gold,9,Young_Adult,1,0,0,0,0,0.04236733535361944,0.8835130656325907,Adult,429.84,False
788886,58,2,0.9258711247823481,1.201499158989091,18,1424.22,Other,Chicago,Platinum,22,Senior_Adult,1,0,0,0,0,0.04304313214441909,0.9258711247823481,Adult,25635.96,False
259860,48,2,-0.8416918999902505,1.0619021306389713,4,1609.01,Other,Houston,Gold,4,Adult,1,0,0,0,0,0.06679237874396911,-0.8416918999902505,Adult,6436.04,True
709681,41,1,-0.2262408430586487,0.7866253374893736,12,1116.27,Other,Chicago,Gold,78,Adult,0,0,1,0,0,0.03699284107288792,-0.2262408430586487,Adult,13395.24,False
630046,50,1,-0.7503555123314358,-1.0146036660690578,18,477.74,Bank Transfer,Phoenix,Platinum,29,Adult,0,0,1,0,0,0.016299966740890924,-0.7503555123314358,Adult,8599.32,False
279246,28,0,0.7394233710143767,0.47075144936040375,3,1415.35,Credit Card,New York,Bronze,57,Young_Adult,0,0,0,0,1,0.24041083719847198,0.7394233710143767,Young,4246.049999999999,False
286495,26,1,-0.03242788246865317,0.8282907770734654,2,69.52,Other,Houston,Platinum,54,Young_Adult,0,0,1,0,0,0.24978654605795975,-0.03242788246865317,Young,139.04,False
143013,49,2,-1.204892743190635,-1.5697867456553751,6,1120.25,Debit Card,New York,Bronze,54,Adult,0,0,0,1,0,0.0271443140546955,-1.204892743190635,Adult,6721.5,False
452649,79,0,-0.04725224275005415,0.8432476015395493,5,1557.02,Credit Card,New York,Bronze,99,Elder,0,0,0,0,1,0.09906316962931276,-0.04725224275005415,Senior,7785.1,True
429926,35,2,-0.8391459111936003,1.1776394628170042,11,1931.61,PayPal,Houston,Silver,30,Young_Adult,0,0,0,1,0,0.024354606302014338,-0.8391459111936003,Adult,21247.71,True
394651,51,1,1.341773237585383,-0.40956450492912605,3,936.71,Debit Card,New York,Platinum,53,Senior_Adult,0,0,0,0,1,0.2980715678747429,1.341773237585383,Adult,2810.13,False
689653,24,0,-1.5376824661652428,-1.5943586715639424,15,960.8,Debit Card,Phoenix,Silver,43,Young_Adult,1,0,0,0,0,0.004486379116065487,-1.5376824661652428,Young,14412.0,False
394276,76,0,-1.083952338201662,-0.5103450126410746,12,909.53,Other,New York,Gold,66,Elder,0,0,0,1,0,0.016466451733365695,-1.083952338201662,Senior,10914.36,False
135746,61,1,0.5584252207008539,1.4917327766047737,9,657.37,Credit Card,Houston,Gold,24,Senior_Adult,0,0,0,1,0,0.07436151732190008,0.5584252207008539,Senior,5916.33,False
827985,63,0,0.742022794143796,1.030920137102083,19,24.32,Bank Transfer,New York,Bronze,61,Senior_Adult,0,1,0,0,0,0.03799889532401959,0.742022794143796,Senior,462.08,False
870427,31,1,1.247986903231301,-0.5381219723638024,8,1470.99,Bank Transfer,Chicago,Gold,68,Young_Adult,0,0,0,0,1,0.10841015552324926,1.247986903231301,Adult,11767.92,False
974050,34,1,0.11953481975489565,-1.4736357312305481,5,911.79,Debit Card,Houston,Silver,9,Young_Adult,0,0,0,1,0,0.10864271576199272,0.11953481975489565,Adult,4558.95,False
386567,27,2,0.6208969405881531,-0.469391802793463,4,1421.82,Debit Card,Phoenix,Gold,35,Young_Adult,0,0,0,0,1,0.1717985544406594,0.6208969405881531,Young,5687.28,False
332309,25,0,1.4928341917879504,-1.1235748157505288,10,1131.02,PayPal,Los Angeles,Bronze,47,Young_Adult,0,1,0,0,0,0.09375962272836913,1.4928341917879504,Young,11310.2,False
378980,26,0,-1.2353440264769906,1.707538386758275,14,308.68,Bank Transfer,Houston,Silver,48,Young_Adult,0,0,0,0,1,0.011008636948769551,-1.2353440264769906,Young,4321.52,False
150825,55,1,1.6075521163393494,0.21078759554513007,5,64.29,PayPal,Phoenix,Platinum,32,Senior_Adult,0,0,0,0,1,0.19410815969253403,1.6075521163393494,Adult,321.45000000000005,False
213288,20,1,0.4865497567341854,0.3119242181253187,8,378.63,Debit Card,New York,Gold,72,Young_Adult,0,1,0,0,0,0.08107656710497481,0.4865497567341854,Young,3029.04,False
433759,22,1,-1.3272168529275274,-1.219369715307116,10,1022.275,Bank Transfer,Phoenix,Platinum,43,Young_Adult,1,0,0,0,0,0.012773697700273857,-1.3272168529275274,Young,19986.4,False
847465,79,2,-1.1845000364930762,-1.0808410315617165,8,242.94,Debit Card,Houston,Platinum,68,Elder,0,1,0,0,0,0.02109028001004961,-1.1845000364930762,Senior,1943.52,False
193246,24,2,-0.08467757957280322,1.733534772139802,8,610.78,Debit Card,Phoenix,Gold,20,Young_Adult,0,0,1,0,0,0.06057100998090874,-0.08467757957280322,Young,4886.24,False
722244,23,0,0.15777110115731824,-0.7400391026559399,11,1965.66,Bank Transfer,Chicago,Bronze,79,Young_Adult,0,0,1,0,0,0.05038129393713121,0.15777110115731824,Young,21622.260000000002,True
431007,24,0,1.6279078031723755,-1.5982759351145834,8,96.75,Credit Card,New York,Silver,58,Young_Adult,0,0,0,1,0,0.1220483153612118,1.6279078031723755,Young,774.0,False
131411,53,2,1.6590250947763179,-1.184114343351346,3,785.9,Bank Transfer,Chicago,Platinum,80,Senior_Adult,1,0,0,0,0,0.32844091783105583,1.6590250947763179,Adult,2357.7,False
540899,39,2,0.8941360205335113,1.1363301381011526,10,1168.86,PayPal,Phoenix,Gold,83,Adult,0,1,0,0,0,0.07656627252198603,0.8941360205335113,Adult,11688.599999999999,False
846644,62,1,-1.0518631005317276,1.6380959874514551,1,776.3,Credit Card,Chicago,Silver,64,Senior_Adult,1,0,0,0,0,0.20681277383811403,-1.0518631005317276,Senior,776.3,False
427050,18,2,-0.7167701133439641,-0.20764737463698868,5,823.0,PayPal,Phoenix,Platinum,56,Child,0,0,1,0,0,0.06060888407693268,-0.7167701133439641,Young,4115.0,False
816655,30,0,1.1707180640949932,-0.8119743060404402,13,1449.4,Other,Houston,Gold,36,Young_Adult,1,0,0,0,0,0.06500702010782464,1.1707180640949932,Adult,18842.2,False
781394,26,0,0.6407284121696333,-1.6848118480969279,11,1736.07,Credit Card,New York,Silver,37,Young_Adult,0,0,0,0,1,0.06298994532845575,0.6407284121696333,Young,19096.77,True
166204,24,1,-0.3316297617477534,0.17944948714000108,15,1876.73,Other,New York,Bronze,32,Young_Adult,0,0,0,0,1,0.027576574376400063,-0.3316297617477534,Young,28150.95,True
475896,57,1,-0.5243639076062192,-0.23008261133611513,17,955.96,Other,Phoenix,Gold,83,Senior_Adult,0,0,1,0,0,0.021076437015784655,-0.5243639076062192,Adult,16251.32,False
621557,43,2,0.4346297459707812,-1.018877044487939,18,1494.09,PayPal,Houston,Silver,37,Adult,0,1,0,0,0,0.03520567797459659,0.4346297459707812,Adult,26893.62,False
956516,32,0,0.41527115077210824,1.7014844339981932,19,1408.46,Other,Chicago,Platinum,8,Young_Adult,0,1,0,0,0,0.03306014856986637,0.41527115077210824,Adult,26760.74,False
521456,42,1,-1.416100499939034,0.8913231087519632,12,1640.91,PayPal,Houston,Silver,51,Adult,0,0,0,1,0,0.00851762217373491,-1.416100499939034,Adult,19690.920000000002,True
594777,44,2,0.7879256799445818,-0.871089374168297,16,859.04,Credit Card,Houston,Gold,69,Adult,0,0,1,0,0,0.04594758455789985,0.7879256799445818,Adult,13744.64,False
313990,34,0,-0.7582442359169964,-0.19874450293098614,10,488.57,Credit Card,New York,Bronze,53,Young_Adult,0,0,0,1,0,0.02911339261132928,-0.7582442359169964,Adult,4885.7,False
934806,71,1,-1.3656881755453336,0.6520139172946153,3,446.82,PayPal,Phoenix,Gold,84,Elder,0,0,0,0,1,0.0388962745395976,-1.3656881755453336,Senior,1340.46,False
354929,26,2,1.3999974518835383,-0.4843486272595473,4,597.26,Credit Card,Phoenix,Gold,8,Young_Adult,0,0,0,1,0,0.22773386784159527,1.3999974518835383,Young,2389.04,False
239792,26,0,1.6841689169182719,-0.2211797396301126,8,1029.57,Credit Card,Houston,Platinum,3,Young_Adult,0,1,0,0,0,0.12406794118871256,1.6841689169182719,Young,8236.56,False
485071,27,2,0.4197896697091539,-0.934833935583275,10,826.98,Credit Card,Phoenix,Silver,62,Young_Adult,0,0,0,0,1,0.06294404462749491,0.4197896697091539,Young,8269.8,False
595231,55,1,-1.6499902578379473,-0.7343412647640982,2,1407.49,Credit Card,Los Angeles,Platinum,81,Senior_Adult,0,1,0,0,0,0.01752162747535614,-1.6499902578379473,Adult,2814.98,False
521720,20,1,-1.1338153017754542,0.30978752891587796,14,1095.44,PayPal,Los Angeles,Platinum,2,Young_Adult,0,0,0,1,0,0.013091273437182662,-1.1338153017754542,Young,15336.16,False
121918,23,0,-0.005163799972178462,-1.678045665600366,1,41.61,Debit Card,Los Angeles,Platinum,23,Young_Adult,1,0,0,0,0,0.507402762238937,-0.005163799972178462,Young,41.61,False
183470,54,1,-0.8052353660374476,1.3578335861464954,11,619.19,Credit Card,Los Angeles,Platinum,76,Senior_Adult,0,0,1,0,0,0.025239914863691326,-0.8052353660374476,Adult,6811.09,False
872720,40,2,1.1815575502790303,0.37922992822269774,1,449.66,PayPal,Los Angeles,Silver,64,Adult,0,0,1,0,0,0.8482041334792967,1.1815575502790303,Adult,449.66,False
440609,78,2,1.638967662323586,0.2713271231459471,19,767.22,Credit Card,Phoenix,Platinum,18,Elder,1,0,0,0,0,0.05155593060215082,1.638967662323586,Senior,14577.18,False
831652,60,1,0.2768007921947864,-0.27210416578844704,1,897.6,PayPal,Houston,Silver,72,Senior_Adult,0,1,0,0,0,0.5883770529866251,0.2768007921947864,Senior,897.6,False
121220,71,0,-0.8676693675722039,0.7545749993477643,5,1613.07,Bank Transfer,Phoenix,Bronze,16,Elder,0,1,0,0,0,0.05194186671026178,-0.8676693675722039,Senior,8065.349999999999,True
889988,46,1,0.9277154823728978,-0.10651075205680009,4,970.71,PayPal,Chicago,Gold,7,Adult,0,0,1,0,0,0.19382650981115856,0.9277154823728978,Adult,3882.84,False
871570,58,0,-0.9017094822542217,-1.4551177580820627,17,1233.1,PayPal,Chicago,Gold,24,Senior_Adult,0,0,0,0,1,0.014701984102039009,-0.9017094822542217,Adult,20962.699999999997,False
632889,77,2,-1.0727887535809588,0.3055141504969968,9,808.32,Bank Transfer,New York,Bronze,38,Elder,0,0,0,0,1,0.022311485235691413,-1.0727887535809588,Senior,7274.88,False
145250,35,2,-0.47466823191083496,-0.596168695886939,12,1508.18,Bank Transfer,Phoenix,Gold,65,Young_Adult,0,0,0,1,0,0.031047581699477512,-0.47466823191083496,Adult,18098.16,True
262749,26,0,0.9930848797699101,0.3678342524390145,15,1647.31,Debit Card,New York,Bronze,12,Young_Adult,0,0,0,1,0,0.05293858353638998,0.9930848797699101,Young,24709.649999999998,True
640229,42,2,-0.7137103866159183,-0.4241652145269703,13,1201.42,Other,Chicago,Platinum,56,Adult,1,0,0,0,0,0.02337870072630544,-0.7137103866159183,Adult,15618.460000000001,False
997549,69,1,-1.1846931684278563,1.4443694991288403,5,163.36,Other,Los Angeles,Platinum,7,Elder,0,0,0,1,0,0.033733355331484215,-1.1846931684278563,Senior,816.8000000000001,False
806465,70,2,-1.1879348512825214,-0.638902480075751,1,998.64,PayPal,Houston,Platinum,5,Elder,1,0,0,0,0,0.167735833633802,-1.1879348512825214,Senior,998.64,False
690401,23,0,-1.5903198241149734,1.5772003449823975,8,492.16,Bank Transfer,Houston,Bronze,37,Young_Adult,0,0,1,0,0,0.006522418305537264,-1.5903198241149734,Young,3937.28,False
375939,63,1,-1.1793015394782425,-0.6506542707276746,6,1889.61,Debit Card,New York,Silver,13,Senior_Adult,1,0,0,0,0,0.028369189817798134,-1.1793015394782425,Senior,11337.66,True
863604,45,0,-0.5070539777410376,-0.6438880882311124,2,1325.64,PayPal,Los Angeles,Gold,38,Adult,0,0,1,0,0,0.18163523822944305,-0.5070539777410376,Adult,2651.28,False
886565,45,0,1.5762919839373506,0.08614739166109471,14,1127.47,Bank Transfer,New York,Gold,49,Adult,0,1,0,0,0,0.06868311049937212,1.5762919839373506,Adult,15784.58,False
407971,75,2,1.4511061688232636,1.5565456826244717,4,640.22,Credit Card,Los Angeles,Platinum,39,Elder,0,0,0,1,0,0.23140320454218355,1.4511061688232636,Senior,2560.88,False
671734,21,0,-0.3090556769947927,1.282693348947834,14,1300.83,Bank Transfer,Los Angeles,Gold,55,Young_Adult,0,1,0,0,0,0.030009386944345802,-0.3090556769947927,Young,18211.62,False
284252,53,1,0.5432949226710488,0.9077043926910077,19,93.36,Debit Card,Phoenix,Bronze,25,Senior_Adult,0,1,0,0,0,0.03499518700271402,0.5432949226710488,Adult,1773.84,False
